-3.067405852898723480e-03 -6.447674909140244451e-03 0.000000000000000000e+00
-1.591687551794512476e-03 -6.763978607458962823e-03 0.000000000000000000e+00
-1.979238654756124778e-04 -7.032036860331751342e-03 0.000000000000000000e+00
9.878912706976908983e-04 -7.246426559463054265e-03 0.000000000000000000e+00
1.847920357717806189e-03 -7.410574208792195840e-03 0.000000000000000000e+00
2.291362789591496266e-03 -7.535566446968915491e-03 0.000000000000000000e+00
2.269920796677197660e-03 -7.637475984860198942e-03 0.000000000000000000e+00
2.075648555204872778e-03 -7.510312262662244276e-03 0.000000000000000000e+00
1.996766526715494650e-03 -6.954373785402875353e-03 0.000000000000000000e+00
2.026646359618480397e-03 -6.009174540412528902e-03 0.000000000000000000e+00
-3.349586586855898829e-01 -6.943424740604254852e-01 0.000000000000000000e+00
-1.879227314687482442e-01 -7.347446907243679881e-01 0.000000000000000000e+00
-4.640678708038557809e-02 -7.717855388098471270e-01 0.000000000000000000e+00
7.940791270498977206e-02 -8.046592294749297380e-01 0.000000000000000000e+00
1.800018600188467432e-01 -8.329565762394096629e-01 0.000000000000000000e+00
2.474497925712325075e-01 -8.566001368551960926e-01 0.000000000000000000e+00
2.761377172069710006e-01 -8.758034660612131761e-01 0.000000000000000000e+00
2.917812754800471198e-01 -9.097585658434064193e-01 0.000000000000000000e+00
4.812740367305433087e-01 -1.097851974280519727e+00 0.000000000000000000e+00
1.014038914477334297e+00 -1.605205575662187467e+00 0.000000000000000000e+00
-7.177099476207701167e-01 -1.450961239272084979e+00 0.000000000000000000e+00
-4.350503760060958625e-01 -1.545178259376867258e+00 0.000000000000000000e+00
-1.591663530746568189e-01 -1.635549301980667058e+00 0.000000000000000000e+00
9.442437496448387313e-02 -1.720585266182432571e+00 0.000000000000000000e+00
3.117615800652321911e-01 -1.798980690785927372e+00 0.000000000000000000e+00
4.810232179996308255e-01 -1.869421859208887593e+00 0.000000000000000000e+00
5.926317329029127112e-01 -1.930560191273894111e+00 0.000000000000000000e+00
6.651223520678369860e-01 -2.002943181702585118e+00 0.000000000000000000e+00
8.700269639032631730e-01 -2.233966281846218482e+00 0.000000000000000000e+00
1.568096888770472708e+00 -2.978027013048753613e+00 0.000000000000000000e+00
-1.158544220701117622e+00 -2.269958473455681247e+00 0.000000000000000000e+00
-7.542176647261260580e-01 -2.427599033753101487e+00 0.000000000000000000e+00
-3.555076319526205286e-01 -2.582876741155333278e+00 0.000000000000000000e+00
1.946083666224586450e-02 -2.734345855649993773e+00 0.000000000000000000e+00
3.561804661731016175e-01 -2.880448186346197925e+00 0.000000000000000000e+00
6.431244455810720684e-01 -3.019141984155961023e+00 0.000000000000000000e+00
8.709049750451627325e-01 -3.147738336664384295e+00 0.000000000000000000e+00
1.055482941933999941e+00 -3.286906843827850366e+00 0.000000000000000000e+00
1.325918625877738899e+00 -3.558698802811350870e+00 0.000000000000000000e+00
1.965606342385439520e+00 -4.243852534386365782e+00 0.000000000000000000e+00
-1.654453478395320420e+00 -3.145200570679946850e+00 0.000000000000000000e+00
-1.150329169560783571e+00 -3.371806409558800510e+00 0.000000000000000000e+00
