2.290756577454842216e+02 1.330878406337040509e+01
2.294814358279277542e+02 2.187814246244978023e+01
2.276628506153279261e+02 2.064333266853272164e+01
2.282529006734056622e+02 1.299885625652986043e+01
2.295895353169738371e+02 1.621136881565482568e+01
2.285653002760081449e+02 2.124408086051498401e+01
2.283989428860099054e+02 1.552948052261439393e+01
2.287367786287497324e+02 1.319548102280852397e+01
2.258613913054772979e+02 1.947197361512787950e+01
2.269557671175551832e+02 1.230718880466676879e+01
2.267676258499600692e+02 2.005376628772685521e+01
2.269916603809071205e+02 1.480891357907278838e+01
2.276495665706864315e+02 1.268195391497258662e+01
2.240182339990801665e+02 1.832273534976661011e+01
2.254166174526852160e+02 1.147212739693704542e+01
2.249482125707622515e+02 1.889963472003843847e+01
2.253778374925345815e+02 1.397486082403065666e+01
2.262172298441015243e+02 1.190735803060343834e+01
2.221130678239337897e+02 1.715618573929097579e+01
2.237022563068815373e+02 1.057627993210813599e+01
2.230732689159589199e+02 1.774312917659182887e+01
2.236137184483783074e+02 1.305161336811664796e+01
2.245803067269856399e+02 1.103261305354397592e+01
2.201585966943204369e+02 1.597306449518608318e+01
2.218737948036062733e+02 9.683477115131028157e+00
2.211412107122485793e+02 1.656669156518312036e+01
2.217487398830428447e+02 1.207904294194800343e+01
2.228001380505919258e+02 1.012985369412851178e+01
2.181752575868041788e+02 1.479372412282352656e+01
2.199928260235660389e+02 8.850938344566184668e+00
2.191698246209391243e+02 1.538195267967281765e+01
2.198318941708006946e+02 1.110484955578749933e+01
2.209362787334564473e+02 9.259260700925675991e+00
2.161824509170104420e+02 1.365053944897863580e+01
2.181328652431175499e+02 8.133129417727031907e+00
2.171801441791857030e+02 1.421591223602509579e+01
2.179155072456225639e+02 1.018118890287344591e+01
2.190543775413692060e+02 8.476421470821655646e+00
2.141895534680448918e+02 1.258643822406877000e+01
2.163959849270755456e+02 7.587502856895630643e+00
2.151886431739345085e+02 1.310666732275736024e+01
2.160588617082049723e+02 9.363539598607756531e+00
2.172393703468388537e+02 7.836470075798812829e+00
2.121468276473651144e+02 1.164810897763676145e+01
2.149260637776787064e+02 7.268812915600287639e+00
2.131807638082755432e+02 1.209957624304208146e+01
2.143371699747969217e+02 8.720872548950270087e+00
2.156091278782769791e+02 7.393619378681291820e+00
2.099076737499266869e+02 1.089856635203820900e+01
2.141475968045399725e+02 7.421955162585601506e+00
2.110732394095638824e+02 1.125775318076794917e+01
2.127548852680836831e+02 8.329862945086574655e+00
2.144335190665815958e+02 7.267063380141562057e+00
2.258454292168456163e+02 3.400150606244548612e+01
2.237713321768652293e+02 3.220992156691963260e+01
2.280645829291402151e+02 2.762757371936523754e+01
2.248127367542326738e+02 3.310942998639552570e+01
2.261490362246015025e+02 2.617838093635799623e+01
2.216985900648235486e+02 3.045713325924167947e+01
2.227373741879355009e+02 3.133376342723169472e+01
2.241914881477168535e+02 2.471198198672357904e+01
2.195984875496435507e+02 2.870883270534765330e+01
2.206512499664071640e+02 2.958126595965862293e+01
2.222034670651650572e+02 2.325177087312549418e+01
2.174653308352965269e+02 2.696574583726893692e+01
2.185357290686422402e+02 2.783480290578140171e+01
2.201800994118438553e+02 2.180165532064268774e+01
2.152930283024755624e+02 2.523469564565591483e+01
2.163844111601248983e+02 2.609728947728443416e+01
2.181176869162818832e+02 2.036241017692741906e+01
2.130723288032023959e+02 2.352226716106268967e+01
2.141896734700024183e+02 2.437498604549103476e+01
2.160150207639216546e+02 1.894270202932306191e+01
2.107902727848806705e+02 2.183584988600303589e+01
2.119406959657620462e+02 2.267479720011620259e+01
2.138671499488700078e+02 1.755885594390132809e+01
2.084331602084392046e+02 2.018459515995098030e+01
2.096242975982608812e+02 2.100512797274967625e+01
2.116550118969032326e+02 1.623113635532273591e+01
2.059804970118373149e+02 1.858168633735653685e+01
2.072225405043617172e+02 1.937737302774193182e+01
2.093450203678380603e+02 1.497808367632210924e+01
2.033430642594183553e+02 1.704600781058773507e+01
2.046776248569758820e+02 1.780596732078717537e+01
2.069132835792478318e+02 1.380789395622514171e+01
2.186183930783588494e+02 4.748932214003367136e+01
2.164347084506334511e+02 4.511395472430729114e+01
2.226980646067360112e+02 4.062331278782975374e+01
2.175278851814153711e+02 4.630063404070609323e+01
2.205627639829929763e+02 3.857138180747542577e+01
2.142402577428961195e+02 4.275372594203370369e+01
2.153401377379642838e+02 4.393340770214271629e+01
2.184048831306691341e+02 3.651173798496316891e+01
2.120200283737169400e+02 4.039132807316691043e+01
2.131338098075113692e+02 4.157244688928413723e+01
2.162240813745936805e+02 3.445891972039501638e+01
2.097675569137918501e+02 3.803098609917930162e+01
2.108985025077322177e+02 3.921111082689107974e+01
2.140117385902735236e+02 3.241238732101179920e+01
2.074732688084819756e+02 3.567381935521410696e+01
2.086264067679370839e+02 3.685220484164465660e+01
2.117588226473484667e+02 3.037403700126530026e+01
2.051250226035110700e+02 3.332079371915524746e+01
2.063067911614383547e+02 3.449690734125572078e+01
2.094541550052207413e+02 2.834743052718133072e+01
2.027064470647860617e+02 3.097294087993332212e+01
2.039255326917012496e+02 3.214626478055411241e+01
2.070833658908086932e+02 2.633703493123948647e+01
2.001969939575820945e+02 2.863067443864755290e+01
2.014644592150753795e+02 2.980097461330915465e+01
2.046253908920164122e+02 2.434816509579240318e+01
1.975769120323514869e+02 2.629704127870843422e+01
1.989040917781695157e+02 2.746265975548117311e+01
2.020464682368610170e+02 2.238536430772427366e+01
1.947859187475893918e+02 2.397679109698957234e+01
1.962058663887073919e+02 2.513549782966350676e+01
1.993226317012701827e+02 2.045375476931644698e+01
2.075387267514466885e+02 6.123814067464611810e+01
2.054066089231875480e+02 5.825961204124313042e+01
2.135614064025934056e+02 5.439328203081585400e+01
2.064746013662920063e+02 5.974951691955714494e+01
2.113869114624646102e+02 5.172552025551884469e+01
2.032602444218130699e+02 5.528286854888176549e+01
2.043359553838042473e+02 5.677189286915158561e+01
2.091928867690331799e+02 4.905207083758531894e+01
2.010890305561997877e+02 5.229890111141892106e+01
2.021780382171689894e+02 5.379163533915952655e+01
2.069753019058425139e+02 4.637786911081443009e+01
1.988862016815357947e+02 4.930819414552081525e+01
1.999921258212690987e+02 5.080449684750815464e+01
2.047256077198097444e+02 4.370090361184875860e+01
1.966421782898900403e+02 4.630828127344332756e+01
1.977700726528106543e+02 4.780948265855184331e+01
2.024339256739375799e+02 4.102080158564966439e+01
1.943450423297754526e+02 4.329662098716782737e+01
1.955012073725200423e+02 4.480408528022818615e+01
2.000878899368314023e+02 3.833670933157199556e+01
1.919793121491827890e+02 4.026995438246296999e+01
1.931719643600721668e+02 4.178542229431300825e+01
1.976721027995226905e+02 3.564741124971901343e+01
1.895241335668570741e+02 3.722304672025988737e+01
1.907643768995035600e+02 3.874930565608921285e+01
1.951667515167378326e+02 3.295169634263045566e+01
1.869571267713489817e+02 3.415079870776008164e+01
1.882571155383477901e+02 3.569067485052531907e+01
1.925414114755676280e+02 3.024657746197892649e+01
1.842325147495900808e+02 3.104461559922999925e+01
1.856164923022354287e+02 3.260274863721052441e+01
1.897635807739700340e+02 2.752786411517161014e+01
1.926770209101882472e+02 7.415146864148030659e+01
1.907618322964162587e+02 7.060165327740946850e+01
2.005627238265211361e+02 6.786351156340012380e+01
1.917210274357611297e+02 7.237740860973006818e+01
1.985209168689803505e+02 6.459587678083232731e+01
1.888327128763334315e+02 6.704584501659842033e+01
1.897995804999287657e+02 6.882498580185297499e+01
1.964614841226013198e+02 6.132032735008072422e+01
1.868813698863406216e+02 6.347743565919842723e+01
1.878601569868919796e+02 6.526334426296429569e+01
1.943797451843643387e+02 5.803677197733732385e+01
1.849017032197209289e+02 5.989364570417640721e+01
1.858956269576163152e+02 6.168779122036447404e+01
1.922676562668733879e+02 5.474164872626570144e+01
1.828849458648657844e+02 5.628946720343093801e+01
1.838986180432370645e+02 5.809447108466498833e+01
1.901159670671127913e+02 5.143166527153722711e+01
1.808203254010990690e+02 5.265904607693680362e+01
1.818594411689590231e+02 5.447800119337090052e+01
1.879131317283750491e+02 4.810243874530570451e+01
1.786941998486036312e+02 4.899503403676284563e+01
1.797660089846352776e+02 5.083184831951685112e+01
1.856445321074841956e+02 4.474836667584037997e+01
1.764880672931423931e+02 4.528717929842586898e+01
1.776024446433132766e+02 4.714731516707745840e+01
1.832916119047748680e+02 4.136255676474041820e+01
1.741799139123513385e+02 4.152313735293811447e+01
1.753488408311226010e+02 4.341327105774551853e+01
1.808274485862520180e+02 3.793491039859175373e+01
1.717327153311586585e+02 3.768381605438788284e+01
1.729763215297934664e+02 3.961433079980861294e+01
1.782186306549583890e+02 3.445237441193863503e+01
1.744160329235423887e+02 8.520455826521740050e+01
1.728681427745881365e+02 8.116471406230596131e+01
1.839360506804759154e+02 7.996818771728628406e+01
1.736434208906247818e+02 8.318596136024962107e+01
1.821882758106577569e+02 7.616236743076916582e+01
1.713086129833522193e+02 7.711366830995018518e+01
1.720902347298376469e+02 7.914104502239925409e+01
1.804256848898106114e+02 7.234509813698413438e+01
1.697312053482441456e+02 7.304491949366284587e+01
1.705224136262061450e+02 7.508178852584599383e+01
1.786439245100582980e+02 6.851353386866331618e+01
1.681309785892981097e+02 6.895341993566245264e+01
1.689343907086280296e+02 7.100244975148470417e+01
1.768360940302720508e+02 6.466247693284192621e+01
1.665007304164515745e+02 6.483204812474613732e+01
1.673201327888590981e+02 6.689698660270626362e+01
1.749943669730430429e+02 6.078609893511184481e+01
1.648317531736364856e+02 6.067213751730958649e+01
1.656717485125669214e+02 6.275756606526589110e+01
1.731088954156404895e+02 5.687702354763488444e+01
1.631130661860317446e+02 5.646280456141732884e+01
1.639794915396115300e+02 5.857450953616002209e+01
1.711671336877475937e+02 5.292584060345965469e+01
1.613299226004580760e+02 5.218941532566675789e+01
1.622306521234324919e+02 5.433521422476028562e+01
1.691530654885918636e+02 4.892059554999923421e+01
1.594637684425914586e+02 4.783321084876051543e+01
1.604088373757656996e+02 5.002324764089085107e+01
1.670442604218132772e+02 4.484464847796523657e+01
1.574860921846432973e+02 4.336650545536276979e+01
1.584909691984812810e+02 4.561585151916474956e+01
1.648110182589321369e+02 4.067546411111371185e+01
1.534075650005699458e+02 9.352535220780458758e+01
1.523488080188235756e+02 8.911631758869469877e+01
1.642051029936358475e+02 8.975264933312661242e+01
1.528790872559376908e+02 9.132246300972262532e+01
1.628893431539468963e+02 8.551204230770677839e+01
1.512819539238946618e+02 8.469257380477210972e+01
